Country Name,Airport Name,IATA CODE
Germany,Damme Airport,QED
Germany,Cuxhaven Nordholz Airport,FCN
Germany,Kiel Airport,KEL
Germany,Stadtlohn Vreden Airport,QEV
Germany,Speyer Airport,QCS
Germany,Spangdahlem Air Base,SPM
Germany,Stendal Borstel Airport,QCJ
Germany,Strausberg Airport,QES
Germany,Straubing Wallmuehle Airport,RBM
Germany,Stralsund Barth Airport,BBH
Germany,Siegen Siegerland Airport,SGE
Germany,Saarbrucken Airport,SCN
Germany,Rugen Airport,GTI
Germany,Rotenburg Wumme Airport,QCX
Germany,Sankt Peter-Ording Airport,PSH
Germany,Schwerin Parchim International Airport,SZW
Germany,Schwabisch Hall Adolf Wurth Airport,QCP
Germany,Schleswig Jagel Airport,WBG
Germany,Wiesbaden Army Airfield,WIE
Germany,Werneuchen Airport,QEU
Germany,Welzow Airport,QEY
Germany,Wilhelmshaven JadeWeser Airport,WVN
Germany,Zweibrucken Airport,ZQW
Germany,Zellendorf Oehna Airport,QEO
Germany,Worms Airport,QCW
Germany,Weeze Airport,NRN
Germany,Trebbin Schonhagen Airport,QCZ
Germany,Sylt Airport,GWT
Germany,Stuttgart Airport,STR
Germany,Trier Fohren Airport,QET
Germany,Wangerooge Airport,AGE
Germany,Vilshofen Airport,QCV
Germany,Varrelbusch Airport,VAC
Germany,Memmingen Airport,FMM
Germany,Mannheim City Airport,MHG
Germany,Mainz Finthen Airport,QEZ
Germany,Mengen Hohentengen Airport,QCM
Germany,Munster Telgte Airport,QCT
Germany,Munster Osnabruck International Airport,FMO
Germany,Munich Airport,MUC
Germany,Lubeck Airport,LBC
Germany,Langeoog Airport,LGO
Germany,Lahr Black Forest Airport,LHA
Germany,Koblenz Winningen Airport,QCI
Germany,Larz Muritz Airport,REB
Germany,Leutkirch Unterzeil Airport,QCL
Germany,Leipzig Halle Airport,LEJ
Germany,Leer Papenburg Airport,QEJ
Germany,Ramstein Air Base,RMS
Germany,Peenemunde Airport,PEF
Germany,Paderborn Lippstadt Airport,PAD
Germany,Reichelsheim Airport,QER
Germany,Rostock Laage Airport,RLG
Germany,Riesa G”hlis Airport,IES
Germany,Rendsburg Schachtholm Airport,QEX
Germany,Oschersleben Airport,FRF
Germany,Neumunster Airport,EUM
Germany,Neuhausen ob Eck Airport,QEN
Germany,Neubrandenburg Airport,FNB
Germany,Norden Norddeich Airport,NOD
Germany,Oberpfaffenhofen Airport,OBF
Germany,Nuremberg Airport,NUE
Germany,Norderney Airport,NRD
Ghana,Kumasi Airport,KMS
Ghana,Accra Kotoka International Airport,ACC
Ghana,Tamale Airport,TML
Ghana,Takoradi Airport,TKD
Gibraltar,Gibraltar Airport,GIB
Greece,Kasos Island Airport,KSJ
Greece,Kastellorizo Airport,KZS
Greece,Kalymnos Island National Airport,JKL
Greece,Karpathos Island National Airport,AOK
Greece,Kastoria National Airport,KSO
Greece,Kithira Island National Airport,KIT
Greece,Kos Island International Airport,KGS
Greece,Kavala International Airport,KVA
Greece,Kefalonia Cephalonia International Airport,EFL
Greece,Kalamata International Airport,KLX
Greece,Athens Eleftherios Venizelos,ATH
Greece,Chania International Airport,CHQ
Greece,Alexandroupolis International Airport,AXD
Greece,Astypalaia Island National Airport,JTY
Greece,Chios Island National Airport,JKH
Greece,Ikaria Island National Airport,JIK
Greece,Ioannina National Airport,IOA
Greece,Corfu International Airport,CFU
Greece,Heraklion International Airport,HER
Greece,Kozani National Airport,KZI
Greece,Sitia Public Airport,JSH
Greece,Skiathos Island National Airport,JSI
Greece,Samos International Airport,SMI
Greece,Santorini Thira National Airport,JTR
Greece,Skyros Island National Airport,SKU
Greece,Volos Nea Anchialos National Airport,VOL
Greece,Zakynthos International Airport,ZTH
Greece,Syros Island National Airport,JSY
Greece,Thessaloniki International Airport,SKG
Greece,Rhodes International Airport,RHO
Greece,Milos Island National Airport,MLO
Greece,Mykonos Island National Airport,JMK
Greece,Lemnos International Airport,LXS
Greece,Leros Municipal Airport,LRS
Greece,Mytilene International Airport,MJT
Greece,Patras Araxos Airport,GPA
Greece,Aktion National Airport,PVK
Greece,Naxos Island National Airport,JNX
Greece,Paros National Airport,PAS
Greenland,Maniitsoq Airport,JSU
Greenland,Narsarsuaq Airport,UAK
Greenland,Nerlerit Inaat Airport,CNP
Greenland,Kulusuk Airport,KUS
Greenland,Aasiaat Airport,JEG
Greenland,Ilulissat Airport,JAV
Greenland,Kangerlussuaq Airport,SFJ
Greenland,North Pole Santa Airport,XMS
Greenland,Qaarsut Airport,JQA
Greenland,Sisimiut Airport,JHS
Greenland,Upernavik Airport,JUV
Greenland,Qaanaaq Airport,NAQ
Greenland,Nuuk Airport,GOH
Greenland,Paamiut Airport,JFR
Greenland,Pituffik Airport,THU
Grenada,Grenada Maurice Bishop International Airport,GND
Guadeloupe,Saint-Francois Airport,SFC
Guadeloupe,Pointe-a-Pitre International Airport,PTP
Guadeloupe,St. Jean Gustaf III Airport,SBH
Guadeloupe,Sint Maarten Grand Case Airport,SFG
Guam,Guam Antonio B. Won Pat International Airport,GUM
Guatemala,Guatemala City La Aurora International Airport,GUA
Guatemala,Flores Mundo Maya International Airport,FRS
Guatemala,Puerto Barrios Airport,PBR
Guatemala,Retalhuleu Airport,RER
Guatemala,Quetzaltenango Airport,AAZ
Guernsey,Alderney Airport,ACI
Guernsey,Guernsey Airport,GCI
Guinea,Conakry International Airport,CKY
Guinea-bissau,Bissau Osvaldo Vieira International Airport,OXB
Guyana,Georgetown Eugene F. Correira International Airport,OGL
Guyana,Georgetown Cheddi Jagan International Airport,GEO
Guyana,Lethem Airport,LTM
Haiti,Cap-Haitien International Airport,CAP
Haiti,Les Cayes Airport,CYA
Haiti,Port-au-Prince Toussaint Louverture International Airport,PAP
Honduras,San Pedro Sula La Mesa International Airport,SAP
Honduras,Roatan International Airport,RTB
Honduras,La Ceiba Goloson International Airport,LCE
Honduras,Utila Airport,UII
Honduras,Tegucigalpa Toncontin International Airport,TGU
Honduras,Tegucigalpa Palmerola International Airport,XPL
Hong Kong,Hong Kong International Airport,HKG
Hungary,Fertoszentmiklos Meidl Airport,QHF
Hungary,Gyor Per Airport,QGY
Hungary,Debrecen International Airport,DEB
Hungary,Budapest Ferenc Liszt International Airport,BUD
Hungary,Budapest Budaors Airport,QHU
Hungary,Pecs Pogany Airport,PEV
Hungary,Szeged Airport,QHD
Hungary,Nyiregyhaza Airport,QHN
Hungary,Heviz Balaton Airport,SOB
Hungary,Kecskemet Air Base,QHK
Iceland,Grimsey Airport,GRY
Iceland,Gjogur Airport,GJR
Iceland,Husavik Airport,HZK
Iceland,Hofn Hornafjordur Airport,HFN
Iceland,Bildudalur Airport,BIU
Iceland,Akureyri Airport,AEY
Iceland,Egilsstadir Airport,EGS
Iceland,Blonduos Airport,BLO
Iceland,Thorshofn Airport,THO
Iceland,Siglufjordur Airport,SIJ
Iceland,Vopnafjordur Airport,VPN
Iceland,Vestmannaeyjar Airport,VEY
Iceland,Nordfjordur Airport,NOR
Iceland,Isafjordur Airport,IFJ
Iceland,Keflavik International Airport,KEF
Iceland,Reykjavik Airport,RKV
India,Guwahati International Airport,GAU
India,Gulbarga Kalaburagi Airport,GBI
India,Gorakhpur Airport,GOP
India,Gwalior Airport,GWL
India,Imphal Airport,IMF
India,Hyderabad Rajiv Gandhi International Airport,HYD
India,Hubli Airport,HBX
India,Gondia Airport,GDB
India,Diu Airport,DIU
India,Dimapur Airport,DMU
India,Dibrugarh Airport,DIB
India,Durgapur Kazi Nazrul Islam Airport,RDP
India,Goa Dabolim Airport,GOI
India,Goa Mopa International Airport,GOX
India,Gaya Airport,GAY
India,Indore Devi Ahilyabai Holkar Airport,IDR
India,Jharsuguda Veer Surendra Sai Airport,JRG
India,Jeypore Airport,PYB
India,Jamshedpur Sonari Airport,IXW
India,Jodhpur Airport,JDH
India,Kandla Airport,IXY
India,Kadapa Cuddapah Airport,CDP
India,Jorhat Airport,JRH
India,Jamnagar Airport,JGA
India,Jagdalpur Airport,JGB
India,Jabalpur Airport,JLR
India,Itanagar Donyi Polo Airport,HGI
India,Jaipur Airport,JAI
India,Jammu Airport,IXJ
India,Jalgaon Airport,JLG
India,Jaisalmer Airport,JSA
India,Bathinda Airport,BUP
India,Bareilly Airport,BEK
India,Aurangabad Airport,IXU
India,Belgaum Airport,IXG
India,Bhopal Raja Bhoj Airport,BHO
India,Bhavnagar Airport,BHU
India,Bengaluru Kempegowda International Airport,BLR
India,Amritsar International Airport,ATQ
India,Agatti Airport,AGX
India,Agartala Airport,IXA
India,Adampur Airport,AIP
India,Agra Airport,AGR
India,Allahabad Airport,IXD
India,Aizawl Lengpui Airport,AJL
India,Ahmedabad International Airport,AMD
India,Bhubaneswar Biju Patnaik International Airport,BBI
India,Dehradun Jolly Grant Airport,DED
India,Darbhanga Airport,DBR
India,Cooch Behar Airport,COH
India,Delhi Indira Gandhi International Airport,DEL
India,Dharamsala Gaggal Kangra Airport,DHM
India,Deoghar Airport,DGH
India,Delhi Hindon Airport,QAH
India,Coimbatore International Airport,CJB
India,Bikaner Nal Airport,BKB
India,Bidar Airport,IXX
India,Bhuj Airport,BHJ
India,Bilaspur Airport,PAB
India,Cochin International Airport,COK
India,Chennai International Airport,MAA
India,Chandigarh Airport,IXC
India,Shirdi Airport,SAG
India,Shimla Airport,SLV
India,Shillong Airport,SHL
India,Shivamogga Airport,RQY
India,Sindhudurg Airport,SDW
India,Siliguri Bagdogra Airport,IXB
India,Silchar Airport,IXS
India,Salem Airport,SXV
India,Rajkot Hirasar Airport,HSR
India,Rajahmundry Airport,RJA
India,Raipur Swami Vivekananda Airport,RPR
India,Rajkot Airport,RAJ
India,Rupsi Airport,RUP
India,Rourkela Airport,RRK
India,Ranchi Birsa Munda Airport,IXR
India,Srinagar Airport,SXR
India,Varanasi International Airport,VNS
India,Vadodara Airport,BDQ
India,Utkela Airport,UKE
India,Vidyanagar Jindal Airport,VDY
India,Ziro Zero Airport,ZER
India,Visakhapatnam Airport,VTZ
India,Vijayawada Airport,VGA
India,Udaipur Maharana Pratap Airport,UDR
India,Tezu Airport,TEI
India,Tezpur Airport,TEZ
India,Surat Airport,STV
India,Trivandrum International Airport,TRV
India,Tuticorin Airport,TCR
India,Tirupati Airport,TIR
India,Tiruchirappalli International Airport,TRZ
India,Kushinagar International Airport,KBK
India,Kurnool Airport,KJB
India,Kullu Bhuntar Airport,KUU
India,Leh Kushok Bakula Rimpochee Airport,IXL
India,Ludhiana Sahnewal Airport,LUH
India,Lucknow Chaudhary Charan Singh Airport,LKO
India,Lilabari Airport,IXI
India,Kozhikode Calicut International Airport,CCJ
India,Keshod Airport,IXK
India,Kanpur Airport,KNU
India,Kannur International Airport,CNN
India,Khajuraho Airport,HJR
India,Kolkata Subhas Chandra Bose International Airport,CCU
India,Kolhapur Airport,KLH
India,Kishangarh Airport,KQH
India,Madurai Airport,IXM
India,Patna Jay Prakash Narayan International Airport,PAT
India,Pathankot Airport,IXP
India,Pasighat Airport,IXT
India,Porbandar Airport,PBD
India,Pune Airport,PNQ
India,Pondicherry Airport,PNY
India,Port Blair Veer Savarkar International Airport,IXZ
India,Pantnagar Airport,PGH
India,Mysore Airport,MYQ
India,Mumbai Chhatrapati Shivaji International Airport,BOM
India,Mangalore International Airport,IXE
India,Nagpur Dr. Babasaheb Ambedkar International Airport,NAG
India,Pakyong Airport,PYG
India,Nashik Ozar Airport,ISK
India,Nanded Airport,NDC
Indonesia,Labuha Oesman Sadik Airport,LAH
Indonesia,Labuan Bajo Komodo Airport,LBJ
Indonesia,Kupang El Tari Airport,KOE
Indonesia,Langgur Karel Sadsuitubun Airport,LUV
Indonesia,Lewoleba Wunopito Airport,LWE
Indonesia,Letung Airport,LMU
Indonesia,Larantuka Gewayantana Airport,LKA
Indonesia,Kotabaru Gusti Syamsir Alam Airport,KBU
Indonesia,Kao Kuabang Airport,KAZ
Indonesia,Kalimarau Airport,BEJ
Indonesia,Kaimana Utarom Airport,KNG
Indonesia,Kebar Airport,KEQ
Indonesia,Kolaka Sangia Nibandera Airport,KXB
Indonesia,Ketapang Airport,KTG
Indonesia,Kendari Haluoleo Airport,KDI
Indonesia,Lhokseumawe Malikus Saleh Airport,LSW
Indonesia,Matak Tarempa Airport,MWK
Indonesia,Manokwari Rendani Airport,MKW
Indonesia,Manado Sam Ratulangi International Airport,MDC
Indonesia,Maumere Frans Seda Airport,MOF
Indonesia,Merauke Mopah International Airport,MKQ
Indonesia,Melangguane Airport,MNA
Indonesia,Medan Kuala Namu International Airport,KNO
Indonesia,Mamuju Tampa Padang Airport,MJU
Indonesia,Luwuk Bubung Airport,LUW
Indonesia,Lubuklinggau Silampari Airport,LLJ
Indonesia,Lombok International Airport,LOP
Indonesia,Majalengka Kertajati International Airport,KJT
Indonesia,Malinau Kolonel RA Bessing Airport,LNU
Indonesia,Malang Abdul Rachman Saleh Airport,MLG
Indonesia,Makassar Sultan Hasanuddin International Airport,UPG
Indonesia,Batam Hang Nadim Airport,BTH
Indonesia,Banjarmasin Syamsudin Noor Airport,BDJ
Indonesia,Bandung Husein Sastranegara International Airport,BDO
Indonesia,Batu Licin Airport,BTW
Indonesia,Biak Frans Kaisiepo Airport,BIK
Indonesia,Bengkulu Fatmawati Soekarno Airport,BKS
Indonesia,Bau-Bau Betoambari Airport,BUW
Indonesia,Bandar Lampung Radin Inten II Airport,TKG
Indonesia,Atambua Haliwen Airport,ABU
Indonesia,Ambon Pattimura Airport,AMQ
Indonesia,Alor Island Airport,ARD
Indonesia,Babo Airport,BXB
Indonesia,Banda Aceh International Airport,BTJ
Indonesia,Balikpapan Sepinggan Airport,BPN
Indonesia,Bajawa Turelelo Soa Airport,BJW
Indonesia,Bima Sultan Muhammad Salahudin Airport,BMU
Indonesia,Jakarta Soekarno Hatta International Airport,CGK
Indonesia,Gunung Sitoli Binaka Airport,GNS
Indonesia,Gorontalo Jalaluddin Airport,GTO
Indonesia,Jakarta Halim Perdanakusuma Airport,HLP
Indonesia,Jember Notohadinegoro Airport,JBB
Indonesia,Jayapura Sentani Airport,DJJ
Indonesia,Jambi Sultan Thaha Airport,DJB
Indonesia,Fakfak Torea Airport,FKQ
Indonesia,Denpasar Ngurah Rai International Airport,DPS
Indonesia,Dekai Nop Goliat Airport,DEX
Indonesia,Blimbingsari Airport,BWX
Indonesia,Dobo Rar Gwamar Airport,DOB
Indonesia,Ewer Airport,EWE
Indonesia,Ende H. Hasan Aroeboesman Airport,ENE
Indonesia,Dumai Pinang Kampai Airport,DUM
Indonesia,Meulaboh Cut Nyak Dhien Airport,MEQ
Indonesia,Sumbawa Besar Airport,SWQ
Indonesia,Sorong Dominique Edward Osok Airport,SOQ
Indonesia,Sintang Airport,SQG
Indonesia,Sumenep Trunojoyo Airport,SUP
Indonesia,Tahuna Naha Airport,NAH
Indonesia,Surakarta Adisumarmo International Airport,SOC
Indonesia,Surabaya Juanda International Airport,SUB
Indonesia,Sinabang Lasikin Airport,LKI
Indonesia,Selayar Islands H. Aroeppala Airport,KSR
Indonesia,Sawu Tardamu Airport,SAU
Indonesia,Saumlaki Mathilda Batlayeri Airport,SXK
Indonesia,Semarang Achmad Yani International Airport,SRG
Indonesia,Siborong-Borong Silangit Airport,DTB
Indonesia,Sibolga Ferdinand Lumban Tobing Airport,FLZ
Indonesia,Serui Stevanus Rumbewas Airport,ZRI
Indonesia,Takengon Rembele Airport,TXE
Indonesia,Toraja Airport,TRT
Indonesia,Tomia Maranggo Airport,TQQ
Indonesia,Timika Airport,TIM
Indonesia,Waingapu Mau Hau Airport,WGP
Indonesia,Yogyakarta International Airport,YIA
Indonesia,Yogyakarta Adisucipto International Airport,JOG
Indonesia,Wamena Airport,WMX
Indonesia,Ternate Babullah Airport,TTE
Indonesia,Tanjung Pandan Buluh Tumbang Airport,TJQ
Indonesia,Tanahmerah Airport,TMH
Indonesia,Tambolaka Airport,TMC
Indonesia,Tanjung Pinang Raja Haji Fisabilillah Airport,TNJ
Indonesia,Tasikmalaya Cibeureum Airport,TSY
Indonesia,Tarakan Juwata International Airport,TRK
Indonesia,Tanjung Selor Tanjung Harapan Airport,TJS
Indonesia,Padang Minangkabau International Airport,PDG
Indonesia,Oksibil Airport,OKL
Indonesia,Nunukan Airport,NNX
Indonesia,Palangkaraya Tjilik Riwut Airport,PKY
Indonesia,Palu Mutiara Airport,PLW
Indonesia,Palopo Lagaligo Airport,LLO
Indonesia,Palembang International Airport,PLM
Indonesia,Namrole Airport,NRE
Indonesia,Morowali IMIP Airport,MWS
Indonesia,Morowali Maleo Airport,MOH
Indonesia,Morotai Leo Wattimena Airport,OTI
Indonesia,Muara Bungo Airport,BUU
Indonesia,Namlea Airport,NAM
Indonesia,Nabire Airport,NBX
Indonesia,Muara Teweh Haji Muhammad Sidik Airport,HMS
Indonesia,Pangkal Pinang Depati Amir Airport,PGK
Indonesia,Ruteng Frans Sales Lega Airport,RTG
Indonesia,Roti David C. Saudale Airport,RTI
Indonesia,Rengat Japura Airport,RGT
Indonesia,Sabang Maimun Saleh Airport,SBG
Indonesia,Sanana Emalamo Airport,SQN
Indonesia,Sampit Airport,SMQ
Indonesia,Samarinda AP Tumenggung Pranoto Airport,AAP
Indonesia,Ranai Airport,NTX
Indonesia,Pondok Cabe Airport,PCB
Indonesia,Pekanbaru Sultan Syarif Kasim II Airport,PKU
Indonesia,Pangkalan Bun Iskandar Airport,PKN
Indonesia,Pontianak Supadio Airport,PNK
Indonesia,Raha Sugimanuru Airport,RAQ
Indonesia,Putussibau Pangsuma Airport,PSU
Indonesia,Purwokerto Airport,PWL
Iran,Jahrom Airport,JAR
Iran,Isfahan International Airport,IFN
Iran,Kalaleh Airport,KLM
Iran,Jiroft Airport,JYR
Iran,Hamedan International Airport,HDM
Iran,Gorgan Airport,GBT
Iran,Iranshahr Airport,IHR
Iran,Ilam Airport,IIL
Iran,Khorramabad Airport,KHD
Iran,Khark Island Airport,KHK
Iran,Kish International Airport,KIH
Iran,Khoy Airport,KHY
Iran,Kashan Airport,KKS
Iran,Karaj Payam International Airport,PYK
Iran,Kermanshah Airport,KSH
Iran,Kerman Airport,KER
Iran,Ardabil Airport,ADU
Iran,Arak Airport,AJK
Iran,Bam Airport,BXR
Iran,Assaluyeh Persian Gulf Airport,PGU
Iran,Abu Musa Island Airport,AEU
Iran,Abadan Airport,ABD
Iran,Ahwaz International Airport,AWZ
Iran,Aghajari Airport,AKW
Iran,Chabahar Konarak Airport,ZBR
Iran,Bushehr Airport,BUZ
Iran,Gachsaran Airport,GCH
Iran,Dezful Airport,DEF
Iran,Bandar Lengeh Airport,BDH
Iran,Bandar Abbas International Airport,BND
Iran,Bojnord Airport,BJB
Iran,Birjand International Airport,XBJ
Iran,Sirri Island Airport,SXI
Iran,Sirjan Airport,SYJ
Iran,Tabriz International Airport,TBZ
Iran,Tabas Airport,TCX
Iran,Shahrekord Airport,CQD
Iran,Sari Airport,SRY
Iran,Shiraz International Airport,SYZ
Iran,Shahroud Airport,RUD
Iran,Zabol Airport,ACZ
Iran,Yazd Shahid Sadooghi Airport,AZD
Iran,Zanjan Airport,JWN
Iran,Zahedan Airport,ZAH
Iran,Tehran Mehrabad International Airport,THR
Iran,Tehran Imam Khomeini International Airport,IKA
Iran,Yasuj Airport,YES
Iran,Urmia Airport,OMH
Iran,Maragheh Sahand Airport,ACP
Iran,Maku International Airport,IMQ
Iran,Noshahr Airport,NSH
Iran,Mashhad International Airport,MHD
Iran,Lar Airport,LRR
Iran,Lamerd Airport,LFM
Iran,Mahshahr Airport,MRX
Iran,Lavan Island Airport,LVP
Iran,Sabzevar Airport,AFZ
Iran,Rasht Airport,RAS
Iran,Sarakhs Airport,CKT
Iran,Sanandaj Airport,SDG
Iran,Dayrestan Qeshm Island Airport,GSM
Iran,Parsabad Moghan Airport,PFQ
Iran,Ramsar International Airport,RZR
Iran,Rafsanjan Airport,RJN
Iraq,Erbil International Airport,EBL
Iraq,Basra International Airport,BSR
Iraq,Baghdad International Airport,BGW
Iraq,Sulaimaniyah International Airport,ISU
Iraq,Al Najaf International Airport,NJF
Iraq,Kirkuk International Airport,KIK
Ireland,Dublin Airport,DUB
Ireland,Dublin Weston Airport,QIW
Ireland,Cork Airport,ORK
Ireland,Donegal Airport,CFN
Ireland,Kerry Airport,KIR
Ireland,Sligo Airport,SXL
Ireland,Waterford Airport,WAT
Ireland,Knock Ireland West Airport,NOC
Ireland,Shannon Airport,SNN
Isle Of Man,Isle of Man Airport,IOM
Israel,Eilat Ramon Airport,ETM
Israel,Haifa Airport,HFA
Israel,Tel Aviv Ben Gurion International Airport,TLV
Italy,Grosseto Airport,GRS
Italy,Genoa Cristoforo Colombo Airport,GOA
Italy,Lamezia Terme Airport,SUF
Italy,L'Aquila Airport,QAQ
Italy,Florence Peretola Airport,FLR
